Sighting ID,EventDate,EventTime,Duration,City,State,Country,Lat,Lon,TotalObservers,Summary,NumShips,Shape,NUFORC Note,Explanation,Certainty,Highlight
80349,8/11/2006,11:00 PM,5-20 mins,London ,ON,Canada,42.9849233,-81.2452768,1,I saw a yellow ufo moving in the sky heading kinda the same dicrection as we drove on the highway at and also later this white light .,1,Orb,,,,0
59005,9/29/2007,2:12 PM,3:00,Toronto ,ON,Canada,43.653226,-79.3831843,1,Light Orb in clouds over Toronto at 2:12pm Sept 29 2007,1,Orb,,,,0
61452,2/7/2008,12:10 AM,15 seconds,Iroquois Falls ,ON,Canada,48.7679814,-80.6731665,1,"White, slightly bright orb seen flying at highspeed over local paper mill",1,Orb,,,,0
77160,8/12/2010,10:24 PM,60 mins.,Ingonish ,NS,Canada,46.64083,-60.403964,1,On the date of August 12th 2010 I seem to have witnessed an extraterrestrial event.,1,Orb,,,,0
77161,8/12/2010,10:24 PM,60 mins.,Ingonish ,NS,Canada,46.64083,-60.403964,1,"Light outside, high in the air, minimal movement , ingonish NS Canada",1,Orb,,,,0
80281,2/21/2011,12:45 AM,10 seconds,Calgary ,AB,Canada,51.0447331,-114.0718831,1,"Calgary Orb streaming across the night sky, disappearing into ""warp field""",1,Orb,,,,0
95216,12/12/2012,5:40 PM,5 seconds,Sydney ,NS,Canada,46.1367899,-60.194224,1,Ball of light  ignights into a green flare-up.Ball of light  ignites into a green flare-up.,1,Orb,,,,0
117374,9/19/2013,9:00 PM,5-10 minutes,Montreal ,QC,Canada,45.5018869,-73.5673919,1,"Blue, yellow, orange orbe travelling over Montreal, Canada.",1,Orb,,,,0
115211,10/10/2014,5:45 PM,~15 minutes,Maple Ridge ,BC,Canada,49.2193226,-122.598398,1,"I was just looking out at a very clear night sky.  When a red pulsing light flew fairly close to my western view of the sky, maybe even",1,Orb,,,,0
136494,9/27/2017,4:00 PM,2 minutes,Edmonton,AB,Canada,53.5460983,-113.4937266,1,Melon sized black solid orb flying through sky below clouds mayne 50 m in the air.,1,Orb,,,,0
136541,10/3/2017,8:40 PM,50 minutes,Edmonton ,AB,Canada,53.5460983,-113.4937266,1,This report is about a light orb that has flown over me about 6 or 7 times now. This report is unique from the others in that the orb d,1,Orb,,,,0
136564,10/4/2017,7:40 PM,5 minutes and then 2 minu,Edmonton ,AB,Canada,53.5460983,-113.4937266,1,Light orb flew over me on two occasions Oct. 4 2017. First time at 1940 from a West to East direction. No noise and continued East unti,1,Orb,,,,0
145858,4/25/2019,8:05 AM,3 seconds,Toronto ,ON,Canada,43.653226,-79.3831843,1,Silver sphere (orb) sighting in Toronto (Leslieville),1,Orb,,,,0
147872,7/28/2019,1:30 AM,2 minutes,Montreal ,QC,Canada,45.5018869,-73.5673919,1,"Bright orange orb gliding through the sky, above Montreal.",1,Orb,,,,0
158936,8/26/2020,11:44 PM,5 seconds,Edmonton ,AB,Canada,53.5460983,-113.4937266,1,Sitting on my front bench outside my house looking up listening to music. A glowing white orb at cloud level zips from the East to the,1,Orb,,,,0
159036,8/30/2020,10:25 PM,3 minutes +,Oshawa,ON,Canada,43.8970929,-78.8657912,1,"30/08/20  22:25 hrs  3-5 min duration Oshawa, Ontario Large pulsating bright red translucent orb",1,Orb,,,,0
172880,11/7/2022,7:39 PM,Approximately 45 seconds,Belleville,ON,Canada,44.1627589,-77.3832315,1,"Orange glowing orb sighted over Belleville, Ontario",1,Orb,,,,0
185162,12/13/2024,11:43 PM,10-15 seconds,Edmonton,AB,Canada,53.4607727,-113.6280602,1,"Plane like object, drone maybe, wasn’t on any flight reports, USA drone reports are also making me super suspicious",1,Other,,Drone,Possible,0
176763,7/13/2023,11:13 PM,2 hours,Erin,ON,Canada,43.7758018,-80.0687097,1,Weird flying object in yard for a few hours,1,Other,,Insect,Probable,0
183175,7/10/2018,11:21 PM,3 to 5 minutes,Regina,SK,Canada,50.4452112,-104.6188944,1,The lights were in a #7 design,1,Other,,Unexplained,Possible,0
181052,7/17/2019,3:00 PM,3 minutes,Belwood,ON,Canada,43.7865778,-80.3597737,1,It was later in the day and I saw the ufo hovering in the sky,1,Other,,Unexplained,Possible,0
184803,7/14/2021,10:30 PM,3-5 minutes,Winnipeg,MB,Canada,49.8954221,-97.1385145,1,"It was a highly-visible crescent object, like in the ""1561 celestial phenomenon over nuremburg"" depiction.",1,Other,,Unexplained,Possible,0
179389,5/25/2023,11:30 PM,20 seconds,Long Point,ON,Canada,42.579197,-80.430945,1,Large object with rounded edges that bent light from stars,1,Other,,Unexplained,Possible,-1
186755,10/19/2023,6:30 PM,5-10 sec.,Brandon,MB,Canada,49.8437486,-99.9514807,1,Capital H/I shape with ball shapes on each corner and in the center with lights at the bottom of each ball.,1,Other,,Unexplained,Possible,0
186928,1/16/2025,11:46 PM,5-7 mins,Victoria,BC,Canada,48.4738,-123.4262,1,Weird drone with flames,1,Other,,Unexplained,Possible,0
5307,6/1/1966,4:00 AM,10 min +,Lynn Valley (North Vancouver) ,BC,Canada,49.3371634,-123.0383393,1,"Early morning UFO sighting as UFO landed in a cul-de-sac. down the street, directly in sight of my bedroom window.",1,Other,,,,0
153092,7/1/1970,7:00 AM,Several minutes,Chateauguay ,QC,Canada,45.3601589,-73.7494033,1,Wedge shaped silver object,1,Other,,,,0
155175,6/1/1974,2:00 PM,5 minutes,Bothwell ,ON,Canada,42.6313566,-81.8724505,1,"Red metallic object,seen above the tree line, stationary in the sky.",1,Other,,,,0
57720,6/15/1985,6:00 PM,several minutes,Buchans ,NL,Canada,48.8254845,-56.851979,1,"Black, Tri-lobal object in sky.",1,Other,,,,0
37406,9/17/1993,10:00 PM,1- 2 minutes,Red Deer ,AB,Canada,52.2690328,-113.8114955,1,"Strange shaped object, no sound, no lights, moving slowly about 20 ft off the deck.",1,Other,,,,0
48610,10/24/1997,3:00 PM,45 secs +/-,Musquodoboit Harbour ,NS,Canada,44.78727,-63.1481356,1,H shaped craft seen in daylilght hours 9 years ago in Musquodobit Harbour area of Nova Scotia.,1,Other,,,,0
4168,6/21/1998,10:30 PM,<2 seconds,Saskatoon ,SK,Canada,52.157902,-106.6701577,1,Wing-shaped or boomerang-shaped craft at high altitude directly overhead.,1,Other,,,,0
8623,8/1/1999,3:39 AM,2 seconds,Pickering ,ON,Canada,43.8384117,-79.0867579,1,"Driving home on earily Aug 1,99 north of Pickering Ontario in a rural area I observed a flash of light (white) almost like a big star. ",1,Other,,,,0
14652,10/21/2000,1:30 AM,10 secs (approx),Waterloo ,ON,Canada,43.4642578,-80.5204096,1,"Crescent shaped object zig-zagging WNW above Waterloo, Ontario, Canada",1,Other,,,,0
17460,4/29/2001,9:48 PM,10 sec,Quebec City ,QC,Canada,46.8130816,-71.2074596,1,two lights  one object without any sound flying,1,Other,,,,0
30730,9/12/2001,10:50 PM,,Vernon ,BC,Canada,50.2670137,-119.2720107,1,HBCCUFO CANADIAN REPORT:  Globe of light start at the west end beacon.,1,Other,,,,0
23456,6/25/2002,1:01 AM,7-10 seconds,Edmonton ,AB,Canada,53.5460983,-113.4937266,1,"These things moved like nothing I,ve ever seen before.",1,Other,,,,0
24211,8/5/2002,10:29 PM,2 secs,Toronto ,ON,Canada,43.653226,-79.3831843,1,red object flying low over Toronto at night,1,Other,,,,0
24404,8/12/2002,10:30 PM,About 20 seconds,Iroquois Falls ,ON,Canada,48.7679814,-80.6731665,1,"I was just standing by the river on the dock at my uncle's cabin.  I was alone, everyone else had gone inside.  The embers from the fir",1,Other,,,,0
24517,8/18/2002,4:24 AM,50 secs,Halifax ,NS,Canada,44.8857087,-63.1005273,1,"big, very bright and traveling slow",1,Other,,,,0
30999,5/15/2003,11:54 PM,5 seconds,Montreal ,QC,Canada,45.5018869,-73.5673919,1,"Crescent -shaped, silent, moving in a straight line, white, fuzzy edges, fast-moving.",1,Other,,,,0
36260,7/28/2003,12:00 AM,approx; 45 minutes,Vernon ,BC,Canada,50.2670137,-119.2720107,1,HBCCUFO CANADIAN REPORT:  Beam of light running across the night sky.,1,Other,,,,0
30946,7/31/2003,2:00 AM,(?),Kelowna ,BC,Canada,49.8863235,-119.4965917,1,HBCCUFO CANADIAN REPORT:  Connection With Missing Time Experience,1,Other,,,,0
31883,8/18/2003,2:30 AM,approx: 2 minutes,Airdrie ,AB,Canada,51.2926968,-114.0134113,1,"HBCCUFO CANADIAN REPORT:  Daylight sighting, light changed into a craft.",1,Other,,,,0
32053,9/12/2003,9:00 PM,5 seconds,Vancouver ,BC,Canada,49.2827291,-123.1207375,1,HBCCUFO CANADIAN REPORT:  I immediately noticed a bright yellow/red round object  in the sky.,1,Other,,,,0
32111,10/3/2003,6:45 PM,8 minutes,Quesnel ,BC,Canada,52.9817372,-122.4949058,1,HBCCUFO CANADIAN REPORT:  An oblong in shape and traveling at an angle of approx: 30 degrees.,1,Other,,,,0
32679,10/26/2003,2:30 AM,unknown,Telkwa ,BC,Canada,54.695016,-127.04761,1,HBCCUFO CANADIAN REPORT:  ball of off white light with a ring of bright white light running around it.,1,Other,,,,0
32895,10/26/2003,4:25 PM,5 mins,Vernon ,BC,Canada,50.2670137,-119.2720107,1,"I was standing behind my car, waiting for a phone call and I looked up to the clouds and notice a white dot moving at a slow pace. I wa",1,Other,,,,0
34883,2/4/2004,8:30 PM,30 seconds,Toronto ,ON,Canada,43.653226,-79.3831843,1,dim  white light with centerless circles in a triangular formation all one craft silent and quick.,1,Other,,,,0
35414,3/4/2004,8:00 PM,5 secs,Edmonton ,AB,Canada,53.5460983,-113.4937266,1,white LIGHT lasted 5 seconds,1,Other,,,,0
36285,4/11/2004,7:50 PM,,Vernon ,BC,Canada,50.2670137,-119.2720107,1,"HBCCUFO CANADIAN REPORT:  The whole burgundy red cloud stopped, elongated ""wormlike"" with the head flattening out disc shape.",1,Other,,,,0
37123,5/17/2004,10:00 PM,,Vernon ,BC,Canada,50.2670137,-119.2720107,1,"HBCCUFO CANADIAN REPORT:  I saw a globe ""star"" about the brightness of Jupiter and similar in size fly over Vernon.",1,Other,,,,0
37185,5/27/2004,5:00 AM,10 Seconds,Hamilton ,ON,Canada,43.2557206,-79.8711024,1,"Arc shaped object, unexplainable.",1,Other,,,,0
37949,6/3/2004,4:00 PM,Unsure,Toronto ,ON,Canada,43.653226,-79.3831843,1,I was at the top of Toronto Bluffs taking photographs here and there and when I looked at the white shape in the sky in the photo I too,1,Other,,,,0
38100,7/13/2004,11:40 PM,2 min,Vancouver ,BC,Canada,49.2827291,-123.1207375,1,A star-like object moved from the middle of the sky to very end of southeast in 2 minutes,1,Other,,,,0
40471,11/6/2004,1:05 PM,20 seconds,Tecumseh ,ON,Canada,42.3117966,-82.8857592,1,Sited shiny dark grey angular saucer pea sized UFO at arms length  bobbing and wobbling in a linnear easterly 70 mph vector 13:05 hrs.,1,Other,,,,0
40641,11/15/2004,10:27 PM,1,Drummondville ,QC,Canada,45.8802909,-72.4842824,1,octogonal yellow flashing light.,1,Other,,,,0
44382,6/11/2005,1:30 AM,20 min,Halifax ,NS,Canada,44.8857087,-63.1005273,1,"So much to say and so little space. Odd Dark object flying from Dartmouth out of Harbour, not a bird!",1,Other,,,,0
47427,11/3/2005,8:40 PM,1-2 seconds,Conception Bay South ,NL,Canada,47.5072864,-52.9964803,1,very low/prominant shooting star,1,Other,,,,0
54617,1/7/2007,1:30 AM,5/10 seconds,Pictou ,NS,Canada,45.6761282,-62.708845,1,The object was 80 degree up to the west two lines very bright lime green moving very fast down past the line of sight.,1,Other,,,,0
55374,2/19/2007,11:00 PM,1.5 minutes,Dorval ,QC,Canada,45.4503213,-73.7500485,1,UfO with three lights stays suspended and bolts away with an amazing amount of Speed,1,Other,,,,0
56457,4/29/2007,10:15 PM,5 minutes,Kingston ,ON,Canada,44.231345,-76.4809694,1,bright light over city for 5minutes  ((NUFORC Note:  Venus?  PD)),1,Other,,,,0
58807,9/14/2007,11:00 PM,2 minutes,Melfort ,SK,Canada,52.8608387,-104.6142973,1,"Comet shaped, slow moving, semi-invisable in clear night sky.",1,Other,,,,0
60567,12/29/2007,12:50 AM,1.5 seconds,Vancouver ,BC,Canada,49.2827291,-123.1207375,1,"Large emerald green orb shaped light appearing suddenly seen in NW sky travelling initially in a northern direction, then suddenl",1,Other,,,,0
64530,7/14/2008,3:20 AM,3 minutes,Brampton ,ON,Canada,43.7315479,-79.7624177,1,Small single light the size of a small star moved at a moderate speed very high up then glowed very very brightly and dimmed quickly,1,Other,,,,0
160680,7/21/2008,4:30 PM,3,calgary,AB,Canada,51.0447331,-114.0718831,1,"All info is contained in the file accessible with the link in the description, email me if you feel the need.",1,Other,,,,0
65322,8/19/2008,8:30 PM,30 seconds,Ottawa ,ON,Canada,45.4215296,-75.6971931,1,"bright object about 10 times larger then a star suddenly appeared just to the right of the north start, for 30 seconds and vanished",1,Other,,,,0
71143,7/17/2009,12:00 AM,3-4 seconds,Regina ,SK,Canada,50.4452112,-104.6188944,1,Extremely fast craft with the appearance of six standard aircraft connected at the wings,1,Other,,,,0
71636,8/13/2009,10:05 AM,90 Seconds,Scarborough ,ON,Canada,43.7764258,-79.2317521,1,"A  "" translucent  ""white morphing object on a straight flight path",1,Other,,,,0
73376,11/9/2009,1:00 AM,few hours,Maniwaki ,QC,Canada,46.3775167,-75.9647519,1,"Strobing light, multiple colours, near Maniwaki, P.Q. (130kms North of Ottawa)",1,Other,,,,0
73651,12/11/2009,12:00 AM,10 seconds,Windsor ,ON,Canada,42.3149367,-83.0363633,1,"I've have never seen anything  change directions so many times, so quickly.",1,Other,,,,0
74881,4/3/2010,9:57 PM,30 sec,Moncton (50.42km before) ,NB,Canada,46.0878165,-64.7782313,1,"Large Square UFO over Car Ahead of Me, on Route #2 Highway, Nearing Moncton, New Brunswick",1,Other,,,,0
75459,5/18/2010,4:20 PM,30 seconds,Saskatoon ,SK,Canada,52.157902,-106.6701577,1,Bulbous looking object seen moving through the sky,1,Other,,,,0
77183,7/10/2010,11:15 PM,Aprx. 5 - 10 mins,Halifax ,NS,Canada,44.8857087,-63.1005273,1,Green line in the sky shaped as a straight line,1,Other,,,,0
77334,8/18/2010,7:25 PM,5 Min. maybe more,Dryden ,ON,Canada,49.7800938,-92.8369592,1,"Long steel pipe shaped object with No Wings, a dark outline and bright interior floating at low altitude",1,Other,,,,0
77694,8/29/2010,4:52 PM,40-50 seconds,Whitby ,ON,Canada,43.8975446,-78.9429329,1,Strange round translucent object with white light on top,1,Other,,,,0
79996,2/8/2011,8:38 PM,20-25 min,Kitscoty ,AB,Canada,53.3415589,-110.3340414,1,Bright reddish stationary object sighted for approximately 20-25 minutes in Alberta Canada.,1,Other,,,,0
80597,3/24/2011,5:00 PM,less than one minute,Windsor ,ON,Canada,42.3149367,-83.0363633,1,"small, unusual ""fat kayak"" flying vehicle/object in the sky (photographed)",1,Other,,,,0
84267,10/1/2011,12:53 AM,4-5 seconds,Thunder Bay ,ON,Canada,48.3808951,-89.2476823,1,"0:53 or 12:53 am EST, Saturday October 1st 2011, Thunder Bay, ON, T like figure, 4 seconds, dim orange lights, silent  500 Lights On Ob",1,Other,,,,0
88792,5/4/2012,9:30 PM,20 min+,Dartmouth ,NS,Canada,44.6660885,-63.5675632,1,"Last night, May 4 2012, I seen a large bright still object in the sky very close to the Dartmouth Power Plant stacks, the object hovere",1,Other,,,,0
143383,8/11/2012,11:00 AM,0.02 second,Abbotsfort ,BC,Canada,49.0504377,-122.3044697,1,I was looking for my hummingbird or his mate on the recording when I found this....,1,Other,,,,0
92899,9/12/2012,8:33 PM,5 seconds,Burlington ,ON,Canada,43.3255196,-79.7990319,1,"Bright white object appeared over Burlington, Ontario.",1,Other,,,,0
94628,11/19/2012,2:30 AM,1 minute,Montreal East ,QC,Canada,45.6320003,-73.5066981,1,"Bright Star shaped object just hovering in the sky, grew brighter, moved slowly up and down, left -right...",1,Other,,,,0
101021,8/10/2013,11:00 PM,1 hour,Vernon ,BC,Canada,50.2670137,-119.2720107,1,"Multiple lights of red, green, blue and white blinking and hovering in the sky.",1,Other,,,,0
103408,10/9/2013,7:47 PM,1 minute,Kawartha Lakes (City of) ,ON,Canada,44.5337469,-78.9006484,1,Hexagon Shaped Object.,1,Other,,,,0
111553,7/13/2014,10:30 PM,Seconds,Sarnia ,ON,Canada,42.974536,-82.4065901,1,Super white ackward shaped object jetting across the sky.,1,Other,,,,0
118773,5/3/2015,6:30 PM,10 seconds,Teslin ,YT,Canada,60.1659872,-132.7246909,1,"Black and beige craft, visible for about 10 seconds, as it crossed over the hwy from west to east.",1,Other,,,,0
119961,7/1/2015,9:20 PM,few seconds,Gatineau (Aylmer) ,QC,Canada,45.3945087,-75.8439603,1,White light with orange cube glow around it heading from west to east.,1,Other,,,,0
122458,9/24/2015,8:00 PM,2-3 minutes,Napanee ,ON,Canada,44.2148382,-76.964306,1,Row boat/Bullet shape with 3 lights that never blinked.,1,Other,,,,0
128030,6/22/2016,12:00 AM,30 minutes,Bathurst ,NB,Canada,47.6183507,-65.6513358,1,Unknown flying object spotted.,1,Other,,,,0
128986,8/3/2016,4:10 AM,Unknown still present,Yarmouth ,NS,Canada,43.8378563,-66.1197201,1,Three white lights on top an one light on bottom a cluster of lights together not moving or flashing.,1,Other,,,,0
130536,10/9/2016,9:00 PM,30-40 seconds,Port Clements ,BC,Canada,53.6887137,-132.1847553,1,Looking up walking from my moms to my house next door lighted x no sound.,1,Other,,,,0
134556,6/12/2017,12:30 AM,1 minute,Redwater ,AB,Canada,53.9519858,-113.1089245,1,Square rotating craft heading towards edmonton alberta canada,1,Other,,,,0
134851,6/30/2017,11:40 PM,30,Hillsborough ,NB,Canada,45.9236048,-64.6494701,1,Not one of ours.,1,Other,,,,0
135331,7/23/2017,11:06 PM,5 minutes,St. Croix ,NB,Canada,45.564298,-67.426042,1,"Very brilliant light, crescent shaped craft, speed overhead and out of sight rapidly.",1,Other,,,,0
137583,12/6/2017,3:30 AM,10-15 seconds,Edmonton ,AB,Canada,53.5460983,-113.4937266,1,Work night shift and while on break at 0330 hours saw what I thought was a plane flying with no marker lights on and made absolutely no,1,Other,,,,0
142856,8/27/2018,9:10 PM,5 minutes,Arnprior ,ON,Canada,45.4347445,-76.3518469,1,The light came in fast like a large circular engine loud and hovered for a minute and then took of fast like the speed of light.,1,Other,,,,0
145668,4/11/2019,4:05 AM,2 minutes,Toronto ,ON,Canada,43.653226,-79.3831843,1,Yellowish object with red pulsing light passing over my home.,1,Other,,,,0
149433,9/28/2019,11:05 AM,<1 minute,Niagara Falls ,ON,Canada,43.0895577,-79.0849436,1,Weird irregular stealth looking craft below the clouds,1,Other,,,,0
155612,4/22/2020,9:57 PM,30 seconds,Burnaby ,BC,Canada,49.2488091,-122.9805104,1,Bunch of lights interconnected.  ((Starlink satellites)),1,Other,,,,0
159095,8/30/2020,8:53 PM,2-4 minutes,NiagaraFfalls,ON,Canada,43.0895577,-79.0849436,1,White light with undulating mist around it disappearing and leaving a cloud,1,Other,,,,0
159396,9/16/2020,11:50 AM,1 hour+,Calgary ,AB,Canada,51.0447331,-114.0718831,1,Bow shaped object with bright flickering orange lights hovers over downtown Calgary,1,Other,,,,0
162003,9/20/2020,5:00 PM,2 seconds,Alberta (rural),AB,Canada,53.9332706,-116.5765035,1,Id like to submit a video for your assessment.,1,Other,,,,0
160218,10/24/2020,7:20 PM,5 minutes,Ancaster ,ON,Canada,43.2177791,-79.9872835,1,many pinprick dots in a straight line moving across the sky between the moon on left and bright star on R  ((Starlink satellites?)),1,Other,,,,0
171805,10/4/2021,3:05 AM,20-30 seconds,Okotoks,AB,Canada,50.7255163,-113.9749127,1,1 object with 4-5 lights across and 4-5 lights down in the shape of a capital “T” not a cross,1,Other,,,,0
168277,5/10/2022,2:00 PM,8 seconds ?,Charlottetown,PE,Canada,46.23824,-63.1310704,1,I didn't realize it was there until I looked at pictures,1,Other,,,,0
172956,5/26/2022,11:37 PM,about half a second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,An upward facing infrared camera captured an object moving from screen left to right; the shape is hard to determine,1,Other,,,,0
172986,5/26/2022,11:46 PM,about half a second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,An infrared camera pointed upwards captured an object moving from screen left to right,1,Other,,,,0
172888,5/26/2022,11:21 PM,three quarters second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,Object captured on an upward facing infrared camera moving right to left then arching upward out of screen,1,Other,,,,0
172999,5/27/2022,12:14 AM,about a quarter second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,An infrared camera facing upwards captured a mantaray looking object,1,Other,,,,0
172587,5/27/2022,12:14 AM,half a second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,"A half-second image of a manta shaped object and its ""tail"" (in the second frame) from an infrared video; camera pointed upward",1,Other,,,,0
173389,6/3/2022,10:22 PM,about a quarter second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,An upwardly pointed infrared camera captured a longish object moving from screen top to bottom,1,Other,,,,0
173042,6/5/2022,9:38 PM,about a quarter second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,An infrared camera pointed upward captured a luminous rod-shaped object moving from screen bottom to top,1,Other,,,,0
173168,6/17/2022,10:52 PM,about a quarter second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,An infrared camera pointed upward captured a fast moving 'something' that literally streaked from screen top to bottom,1,Other,,,,0
172983,7/1/2022,10:42 PM,about half a second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,An upward facing infrared camera captured this object moving from screen left to right in the direction pointed,1,Other,,,,0
173246,7/6/2022,11:29 PM,about a quarter second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,An upward facing infrared camera captured an object moving right to left in the direction pointed,1,Other,,,,0
172868,7/7/2022,12:21 AM,a quarter second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,A torpedo-like object moved quickly downscreen on an infrared camera pointed upward,1,Other,,,,0
172909,7/26/2022,9:22 PM,about a quarter second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,A fast moving object was captured on an infrared camera moving downscreen to the left,1,Other,,,,0
173092,8/9/2022,4:50 AM,about half a second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,For about half a second an infrared camera facing upward captured a rod-like object with features moving upscreen,1,Other,,,,0
173025,8/15/2022,9:55 PM,about a quarter second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,An object like a 'rod with features' was captured on an infrared camera facing upwards moving screen top to bottom,1,Other,,,,0
172799,8/15/2022,8:58 PM,half a second,Gatineau,QC,Canada,45.4765446,-75.7012723,1,"An object moved fast downwards and left the screen then reappeared 9 seconds later moving upwards; basically, a rod with features",1,Other,,,,0
183395,10/6/2024,5:46 PM,maybe 4 minutes,Hodge's Cove,NL,Canada,48.0071452,-53.7456314,1,"I was driving and saw this object. Looked like white painted metal. No wings, nor lights. No visible windows, No audible sound no trail",1,Oval,,Aircraft,Possible,0
181093,9/4/2023,6:30 AM,30 seconds,Kenogami Lake Station,ON,Canada,48.1004375,-80.1523125,1,Object in the sky slowly descending,1,Oval,,Contrail,Possible,0
179217,9/6/2023,12:24 AM,apx 10 minutes,Churchill,MB,Canada,,,1,I live in Commack NY and use the Churchill Canada web site fixed cam for Aurora Borealis viewing.,1,Oval,,Unexplained,Possible,0
178477,9/18/2023,11:34 PM,8 minutes,Shuniah,ON,Canada,,,1,Taking pictures of the northern lights. Suddenly a bright light appeared in sky. Hovered around silently for about 8 minutes,1,Oval,,Unexplained,Possible,0
184429,3/7/2024,8:37 PM,Approximately 1-2 minutes,Creighton,SK,Canada,54.75399,-101.898019,1,"Looking up I had seen a fast moving abject that I can not explain, it wasn’t an aircraft",1,Oval,,Unexplained,Possible,0
182370,3/15/2024,7:15 PM,30 seconds to a minute,Glen Valley,BC,Canada,49.161867,-122.473495,1,"I was riding as a passenger, I looked towards Mt.Baker and saw the object, it first turned black later blue to dissappear into the sky",1,Oval,,Unexplained,Possible,0
182419,6/20/2024,12:00 PM,1-2mins,Toronto,ON,Canada,43.7678762,-79.4714719,1,The oval craft floated in its spot high in the sky almost helicopter level. It seem to then be circling slow and tightly.,1,Oval,,Unexplained,Possible,0
182451,6/24/2024,8:17 PM,It was about 2 minutes,Brantford,ON,Canada,43.1564282,-80.272426,1,I did File a Reported to the Brantford Police,1,Oval,,Unexplained,Possible,0
11943,8/15/1984,7:00 PM,2-3 days,Ardrossan ,AB,Canada,53.551606,-113.142839,1,"Some time in the summer of 1984,I was living on an acerage outside of ardrossan,alberta.I was about 10 years old and was getting ready ",1,Oval,,,,0
9195,8/23/1999,4:15 AM,less than 1min,Ashcroft ,BC,Canada,50.7259246,-121.2804736,1,In eastern sky flaiming whit sparks low over mts.flat torgectry,1,Oval,,,,0
17834,2/11/2001,8:00 PM,1.min,Cold Lake/Sherridon ,MB,Canada,54.464249,-110.1731779,1,the craft had a oval shape and it also had a sphere at the bottom of it. the craft had some lights going around it's side.the sphere wa,1,Oval,,,,0
20441,11/7/2001,7:25 PM,half hour,St. Louis ,QC,Canada,52.9399159,-73.5491361,1,Huge oval bright yellow light flying and hovering in Quebec,1,Oval,,,,0
22683,4/27/2002,12:30 PM,aprox 1 min,Ottawa ,ON,Canada,45.4215296,-75.6971931,1,on sat. april 27 at 1230 pm.i was on my lunch brack at the convent [were i work as a cook].i was in the yard when i looked up to se if ,1,Oval,,,,0
26843,12/30/2002,7:30 PM,5 sec,Prince Albert ,SK,Canada,53.2033494,-105.7530705,1,it looked like a satellite . same brightness and size travelling across the eastern sky. It then changed direction and increased speed ,1,Oval,,,,0
37335,6/3/2004,5:06 PM,a few seconds,Lake Country/Vernon ,BC,Canada,50.0536782,-119.4106448,1,Oval ball of light seen over Kalamalka lake,1,Oval,,,,0
43247,3/26/2005,10:30 PM,5 minutes,Windsor ,ON,Canada,42.3149367,-83.0363633,1,Strange light over Windsor,1,Oval,,,,0
54892,1/21/2007,12:00 AM,16 MINS,Maple Ridge ,BC,Canada,49.2193226,-122.598398,1,MULTI COLORED  OBJECT  CHASED BY CHOPPER,1,Oval,,,,0
63615,5/30/2008,9:10 AM,25 sec,Elliot Lake ,ON,Canada,46.386179,-82.650941,1,I am going into my 4th year of university to become a teacher and work for the city of Elliot Lake under their summer student program a,1,Oval,,,,0
71743,8/18/2009,2:05 PM,none,Edmonton ,AB,Canada,53.5460983,-113.4937266,1,Image caught by accident in Millwoods,1,Oval,,,,0
77914,9/20/2010,8:15 PM,3min,Ottawa ,ON,Canada,45.4215296,-75.6971931,1,The orange light turned off and I could see a random set of lights(always changing patterns) moving off behind me at speeds that I have,1,Oval,,,,0
78029,9/26/2010,8:25 PM,2-3 minutes,Gatineau ,QC,Canada,45.4765446,-75.7012723,1,Object with three red lights coming down,1,Oval,,,,0
78885,11/7/2010,3:00 PM,2 minutes,Calgary ,AB,Canada,51.0447331,-114.0718831,1,huge shiny oval shaped object seen in calgary,1,Oval,,,,0
90860,7/13/2012,10:54 PM,# 1/2-4 minutes,Winnipeg ,MB,Canada,49.8954221,-97.1385145,1,Orange UFO flying low through south Winnipeg,1,Oval,,,,0
91044,7/21/2012,12:14 PM,2-3 minutes,Montreal ,QC,Canada,45.5018869,-73.5673919,1,"Silvery, oval object high up in blue sky at midday, incredible speed and incredible maneuvering.",1,Oval,,,,0
91122,7/22/2012,5:00 PM,3 seconds,Toronto ,ON,Canada,43.653226,-79.3831843,1,White shining oval shape zipping between two buildings.,1,Oval,,,,0
91985,8/18/2012,10:02 PM,3 minutes,Port Hope ,ON,Canada,43.9491764,-78.2934834,1,"Orange Oval flame radiating in night sky started small got larger and closer, 3 min past no sound left high rate of speed NE 401",1,Oval,,,,0
92404,9/1/2012,2:20 AM,5 minutes,Saint John ,NB,Canada,45.2733153,-66.0633081,1,"1 Orange orb over river valley outside Saint John, NB, Canada silent,hovering",1,Oval,,,,0
